"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F1Bark","F2Bark","gender","BB","AF","F1erb","F2erb"
"1535","subj_27_keggif_45_Post","27","keggif","4",45,"E",237,632,1891,6,13,"F","NB","MN",11.8774093658974,21.3434167138343
"1536","subj_27_keggif_MN1_29","27","keggif","2",29,"E",273,772,2066,7,13,"F","NB","MN",13.3204103482439,22.0955835181991
"1537","subj_27_keggif_MN1_42","27","keggif","2",42,"E",250,651,1980,6,13,"F","NB","MN",12.0861449211473,21.771949780775
"1538","subj_27_keggif_MN1_46","27","keggif","2",46,"E",268,753,2052,7,13,"F","NB","MN",13.1366333209609,22.043371276233
"1539","subj_27_keggif_Pre_24","27","keggif","1",24,"E",259,522,2009,5,13,"F","NB","MN",10.5740610688499,22.0067795125882
"1540","subj_27_keggif_Pre_37","27","keggif","1",37,"E",263,564,2053,5,13,"F","NB","MN",11.0920553392893,22.1857330748736
"1541","subj_27_keggif_Pre_42","27","keggif","1",42,"E",259,666,2000,6,13,"F","NB","MN",12.2478678316098,21.8580729441005
"1542","subj_27_peffif_21_Post","27","peffif","4",21,"E",265,598,1644,6,12,"F","NB","MN",11.4925066135251,20.0399274581319
"1543","subj_27_peffif_2_Post","27","peffif","4",2,"E",259,587,1725,6,12,"F","NB","MN",11.364707111628,20.5012128758334
"1544","subj_27_peffif_MN1_19","27","peffif","2",19,"E",293,829,1756,7,12,"F","NB","MN",13.8517126502803,20.4942534642892
"1545","subj_27_peffif_MN1_31","27","peffif","2",31,"E",302,870,1759,8,12,"F","NB","MN",14.2165551216063,20.4809554421142
"1546","subj_27_peffif_MN1_38","27","peffif","2",38,"E",282,1115,1825,9,12,"F","NB","MN",16.1459897003681,20.6567555850667
"1547","subj_27_peffif_Pre_31","27","peffif","1",31,"E",262,564,1664,5,12,"F","NB","MN",11.0920553392893,20.1784458442281
"1548","subj_27_peffif_Pre_45","27","peffif","1",45,"E",277,665,1772,6,12,"F","NB","MN",12.2371686213265,20.6990886981029
"1549","subj_27_peffif_Pre_52","27","peffif","1",52,"E",278,691,1890,6,13,"F","NB","MN",12.5116290007023,21.2953878132144
"1550","subj_27_tessif_13_Post","27","tessif","4",13,"E",257,574,1831,6,12,"F","NB","MN",11.2115193710296,21.0773665222107
"1551","subj_27_tessif_22_Post","27","tessif","4",22,"E",257,570,1879,6,12,"F","NB","MN",11.1639057502587,21.3277264879442
"1552","subj_27_tessif_4_Post","27","tessif","4",4,"E",260,481,1831,5,12,"F","NB","MN",10.04114568935,21.1456757931286
"1553","subj_27_tessif_MN1_21","27","tessif","2",21,"E",265,735,1888,7,13,"F","NB","MN",12.9592665140467,21.2533090601222
"1554","subj_27_tessif_MN1_41","27","tessif","2",41,"E",268,553,1885,5,13,"F","NB","MN",10.9589678258821,21.3707322019891
"1555","subj_27_tessif_MN1_45","27","tessif","2",45,"E",281,680,1921,6,13,"F","NB","MN",12.3964462935145,21.459540168197
"1556","subj_27_tessif_Pre_17","27","tessif","1",17,"E",253,495,1974,5,13,"F","NB","MN",10.2263158146629,21.8569127315302
"1557","subj_27_tessif_Pre_32","27","tessif","1",32,"E",259,532,1833,5,12,"F","NB","MN",10.699852027369,21.118583929047
"1558","subj_27_tessif_Pre_39","27","tessif","1",39,"E",262,558,2038,5,13,"F","NB","MN",11.0196826269571,22.1190591345756
"1559","subj_28_keggif_13_Post","28","keggif","4",13,"E",220,288,1687,3,12,"F","BB","MN",7.06901182371901,20.5118016513241
"1560","subj_28_keggif_14_Post","28","keggif","4",14,"E",203,412,2072,4,13,"F","BB","MN",9.07527254723792,22.3870489591186
"1561","subj_28_keggif_5_Post","28","keggif","4",5,"E",191,453,1901,5,13,"F","BB","MN",9.66026168660832,21.5253541011361
"1562","subj_28_keggif_MN1_30","28","keggif","2",30,"E",262,575,1237,6,10,"F","BB","MN",11.2233872422239,17.4508840572823
"1563","subj_28_keggif_MN1_34","28","keggif","2",34,"E",285,674,1213,6,10,"F","BB","MN",12.3330447997292,17.2042073454115
"1564","subj_28_keggif_MN1_38","28","keggif","2",38,"E",267,1099,1265,9,10,"F","BB","MN",16.0313612232275,17.2737515674087
"1565","subj_28_keggif_Pre_1","28","keggif","1",1,"E",195,542,2517,5,14,"F","BB","MN",10.824079622617,24.2029178294372
"1566","subj_28_keggif_Pre_21","28","keggif","1",21,"E",188,451,2438,5,14,"F","BB","MN",9.63249717374334,23.953533613975
"1567","subj_28_keggif_Pre_52","28","keggif","1",52,"E",182,309,2029,3,13,"F","BB","MN",7.43761531094621,22.2602319576227
"1568","subj_28_peffif_12_Post","28","peffif","4",12,"E",190,561,1755,5,12,"F","BB","MN",11.0559347205234,20.6835588234404
"1569","subj_28_peffif_4_Post","28","peffif","4",4,"E",192,484,1532,5,11,"F","BB","MN",10.0811131518551,19.4649543999551
"1570","subj_28_peffif_51_Post","28","peffif","4",51,"E",217,501,1605,5,11,"F","BB","MN",10.3046413321506,19.8861068583214
"1571","subj_28_peffif_MN1_22","28","peffif","2",22,"E",258,544,1274,5,10,"F","BB","MN",10.8487407732415,17.7372800642541
"1572","subj_28_peffif_MN1_29","28","peffif","2",29,"E",276,562,1151,5,9,"F","BB","MN",11.0679894903672,16.8223716536897
"1573","subj_28_peffif_MN1_33","28","peffif","2",33,"E",264,591,1214,6,10,"F","BB","MN",11.4113703479107,17.2720756425449
"1574","subj_28_peffif_Pre_23","28","peffif","1",23,"E",189,458,1895,5,12,"F","BB","MN",9.72934067325115,21.4913382902898
"1575","subj_28_peffif_Pre_33","28","peffif","1",33,"E",203,563,2125,5,13,"F","BB","MN",11.0800296854898,22.5214513838688
"1576","subj_28_peffif_Pre_46","28","peffif","1",46,"E",208,535,1583,5,11,"F","BB","MN",10.7372827730254,19.7321869064215
"1577","subj_28_tessif_38_Post","28","tessif","4",38,"E",178,420,1822,4,12,"F","BB","MN",9.19210158623817,21.1436990791855
"1578","subj_28_tessif_45_Post","28","tessif","4",45,"E",217,496,1711,5,12,"F","BB","MN",10.2394125789428,20.4909568564258
"1579","subj_28_tessif_8_Post","28","tessif","4",8,"E",187,348,1497,4,11,"F","BB","MN",8.08894051440825,19.351535909095
"1580","subj_28_tessif_MN1_1","28","tessif","2",1,"E",240,706,1511,7,11,"F","BB","MN",12.666545969233,19.1746747306698
"1581","subj_28_tessif_MN1_46","28","tessif","2",46,"E",265,607,1309,6,10,"F","BB","MN",11.5958583112915,17.934971812366
"1582","subj_28_tessif_MN1_47","28","tessif","2",47,"E",256,628,1392,6,11,"F","BB","MN",11.8328966507852,18.4774139556238
"1583","subj_28_tessif_Pre_16","28","tessif","1",16,"E",191,469,1911,5,13,"F","BB","MN",9.87966933360082,21.5639111588716
"1584","subj_28_tessif_Pre_45","28","tessif","1",45,"E",206,487,2129,5,13,"F","BB","MN",10.1209223896552,22.5956021217353
"1585","subj_28_tessif_Pre_9","28","tessif","1",9,"E",193,550,2272,5,14,"F","BB","MN",10.922360652731,23.1852177503784
"1586","subj_30_keggif_16_Post","30","keggif","4",16,"E",249,563,2012,5,13,"F","NB","AF",11.0800296854898,21.9911228426203
"1587","subj_30_keggif_46_Post","30","keggif","4",46,"E",267,578,1830,6,12,"F","NB","AF",11.258906087609,21.0692243027135
"1588","subj_30_keggif_6_Post","30","keggif","4",6,"E",247,640,1934,6,13,"F","NB","AF",11.9658371070191,21.5535071996825
"1589","subj_30_keggif_AF2_18","30","keggif","2",18,"E",249,579,1970,6,13,"F","NB","AF",11.2707175528183,21.7756904127833
"1590","subj_30_keggif_AF2_42","30","keggif","2",42,"E",268,626,1843,6,12,"F","NB","AF",11.8105648374781,21.1017267554264
"1591","subj_30_keggif_AF2_6","30","keggif","2",6,"E",257,563,2051,5,13,"F","NB","AF",11.0800296854898,22.177015761053
"1592","subj_30_keggif_Pre_16","30","keggif","1",16,"E",259,641,1996,6,13,"F","NB","AF",11.9768350537405,21.8569427105277
"1593","subj_30_keggif_Pre_20","30","keggif","1",20,"E",233,616,1931,6,13,"F","NB","AF",11.6981425390194,21.5560897843882
"1594","subj_30_keggif_Pre_8","30","keggif","1",8,"E",232,549,2089,5,13,"F","NB","AF",10.9101283388344,22.365478184168
"1595","subj_30_peffif_14_Post","30","peffif","4",14,"E",271,714,1828,7,12,"F","NB","AF",12.7481764470192,20.9596688261447
"1596","subj_30_peffif_1_Post","30","peffif","4",1,"E",252,733,1959,7,13,"F","NB","AF",12.939358286737,21.6095500157202
"1597","subj_30_peffif_41_Post","30","peffif","4",41,"E",238,597,1695,6,12,"F","NB","AF",11.4809562795173,20.32816879361
"1598","subj_30_peffif_AF2_11","30","peffif","2",11,"E",254,749,1804,7,12,"F","NB","AF",13.0974967565896,20.8083226158378
"1599","subj_30_peffif_AF2_19","30","peffif","2",19,"E",234,670,1591,6,11,"F","NB","AF",12.290548603138,19.6805709965166
"1600","subj_30_peffif_AF2_27","30","peffif","2",27,"E",243,702,1652,7,12,"F","NB","AF",12.6254738506662,20.0097408548721
"1601","subj_30_peffif_Pre_21","30","peffif","1",21,"E",241,661,1692,6,12,"F","NB","AF",12.1942549932116,20.264762958021
"1602","subj_30_peffif_Pre_31","30","peffif","1",31,"E",233,650,1597,6,11,"F","NB","AF",12.0752683381943,19.7302969052749
"1603","subj_30_peffif_Pre_42","30","peffif","1",42,"E",257,718,1800,7,12,"F","NB","AF",12.7887374843781,20.8096526998177
"1604","subj_30_tessif_28_Post","30","tessif","4",28,"E",246,612,1821,6,12,"F","NB","AF",11.6528133311395,20.9973297962269
"1605","subj_30_tessif_42_Post","30","tessif","4",42,"E",258,638,1754,6,12,"F","NB","AF",11.9438043560568,20.6218629750562
"1606","subj_30_tessif_48_Post","30","tessif","4",48,"E",237,625,1846,6,12,"F","NB","AF",11.799379972694,21.1179956288788
"1607","subj_30_tessif_AF2_20","30","tessif","2",20,"E",242,560,1630,5,12,"F","NB","AF",11.0438653424454,19.9875081350508
"1608","subj_30_tessif_AF2_3","30","tessif","2",3,"E",253,559,1722,5,12,"F","NB","AF",11.0317813225047,20.5052549117793
"1609","subj_30_tessif_AF2_46","30","tessif","2",46,"E",265,607,1949,6,13,"F","NB","AF",11.5958583112915,21.6519451399234
"1610","subj_30_tessif_Pre_11","30","tessif","1",11,"E",229,514,1649,5,12,"F","NB","AF",10.4722773058838,20.1300274442676
"1611","subj_30_tessif_Pre_26","30","tessif","1",26,"E",236,650,1802,6,12,"F","NB","AF",12.0752683381943,20.8696630732835
"1612","subj_30_tessif_Pre_39","30","tessif","1",39,"E",237,505,1719,5,12,"F","NB","AF",10.3565207631363,20.528419456403
"1613","subj_31_keggif_16_Post","31","keggif","4",16,"E",303,689,2121,6,13,"F","NB","AF",12.4907870649273,22.4111496088683
"1614","subj_31_keggif_42_Post","31","keggif","4",42,"E",283,736,2090,7,13,"F","NB","AF",12.9692054039684,22.2338060027358
"1615","subj_31_keggif_51_Post","31","keggif","4",51,"E",304,743,2127,7,13,"F","NB","AF",13.0384952641338,22.3994841893891
"1616","subj_31_keggif_AF2_15","31","keggif","2",15,"E",285,657,2221,6,14,"F","NB","AF",12.1511533465907,22.8843509222895
"1617","subj_31_keggif_AF2_28","31","keggif","2",28,"E",272,790,2172,7,13,"F","NB","AF",13.491362595448,22.5697069692615
"1618","subj_31_keggif_AF2_37","31","keggif","2",37,"E",159,780,2150,7,13,"F","NB","AF",13.3967614976056,22.4775598880154
"1619","subj_31_keggif_Pre_0","31","keggif","1",0,"E",262,596,2154,6,13,"F","NB","AF",11.4693924749583,22.6294322431821
"1620","subj_31_keggif_Pre_1","31","keggif","1",1,"E",252,596,2248,6,14,"F","NB","AF",11.4693924749583,23.047300309562
"1621","subj_31_keggif_Pre_24","31","keggif","1",24,"E",278,757,2204,7,14,"F","NB","AF",13.1756130644386,22.7365377793419
"1622","subj_31_peffif_30_Post","31","peffif","4",30,"E",315,815,1956,7,13,"F","NB","AF",13.7238973954463,21.5355157099701
"1623","subj_31_peffif_36_Post","31","peffif","4",36,"E",301,726,1947,7,13,"F","NB","AF",12.8693577348803,21.5554452120104
"1624","subj_31_peffif_8_Post","31","peffif","4",8,"E",296,748,1931,7,13,"F","NB","AF",13.0876879730802,21.4601095036956
"1625","subj_31_peffif_AF2_13","31","peffif","2",13,"E",130,777,1948,7,13,"F","NB","AF",13.3682001942798,21.5234727017335
"1626","subj_31_peffif_AF2_14","31","peffif","2",14,"E",260,779,2019,7,13,"F","NB","AF",13.3872504065064,21.8675440427804
"1627","subj_31_peffif_AF2_3","31","peffif","2",3,"E",130,769,1878,7,12,"F","NB","AF",13.2916230701944,21.1778106779582
"1628","subj_31_peffif_Pre_3","31","peffif","1",3,"E",262,834,2035,7,13,"F","NB","AF",13.8969534504206,21.9042829855183
"1629","subj_31_peffif_Pre_32","31","peffif","1",32,"E",293,711,2029,7,13,"F","NB","AF",12.7176448195636,21.9646031157574
"1630","subj_31_peffif_Pre_40","31","peffif","1",40,"E",138,791,2058,7,13,"F","NB","AF",13.5007720960896,22.0442160162509
"1631","subj_31_tessif_15_Post","31","tessif","4",15,"E",308,698,1793,7,12,"F","NB","AF",12.5842286670963,20.7870872393571
"1632","subj_31_tessif_47_Post","31","tessif","4",47,"E",306,764,2061,7,13,"F","NB","AF",13.243453796881,22.0778572374068
"1633","subj_31_tessif_52_Post","31","tessif","4",52,"E",303,714,2080,7,13,"F","NB","AF",12.7481764470192,22.2031579849448
"1634","subj_31_tessif_AF2_29","31","tessif","2",29,"E",141,777,2021,7,13,"F","NB","AF",13.3682001942798,21.878569009598
"1635","subj_31_tessif_AF2_51","31","tessif","2",51,"E",294,742,2037,7,13,"F","NB","AF",13.0286268318728,21.9802341764513
"1636","subj_31_tessif_AF2_9","31","tessif","2",9,"E",261,800,2013,7,13,"F","NB","AF",13.5850485300383,21.8235919787043
"1637","subj_31_tessif_Pre_26","31","tessif","1",26,"E",131,731,2058,7,13,"F","NB","AF",12.9194093326165,22.0876199954807
"1638","subj_31_tessif_Pre_47","31","tessif","1",47,"E",278,656,2056,6,13,"F","NB","AF",12.1403483744958,22.1326830849799
"1639","subj_31_tessif_Pre_50","31","tessif","1",50,"E",280,659,1973,6,13,"F","NB","AF",12.1727277693477,21.7319560767108
"1640","subj_32_keggif_11_Post","32","keggif","4",11,"E",249,607,2067,6,13,"F","BB","MN",11.5958583112915,22.2201969746625
"1641","subj_32_keggif_18_Post","32","keggif","4",18,"E",234,610,2100,6,13,"F","BB","MN",11.630070628156,22.3718835821807
"1642","subj_32_keggif_20_Post","32","keggif","4",20,"E",238,592,1993,6,13,"F","BB","MN",11.4230019540002,21.8781956205811
"1643","subj_32_keggif_MN1_11","32","keggif","2",11,"E",255,710,1547,7,11,"F","BB","MN",12.7074463857062,19.3902028991248
"1644","subj_32_keggif_MN1_20","32","keggif","2",20,"E",275,625,1536,6,11,"F","BB","MN",11.799379972694,19.385775557183
"1645","subj_32_keggif_MN1_46","32","keggif","2",46,"E",285,728,1381,7,10,"F","BB","MN",12.8894091949492,18.3323423212237
"1646","subj_32_keggif_Pre_13","32","keggif","1",13,"E",204,591,1979,6,13,"F","BB","MN",11.4113703479107,21.8108763592485
"1647","subj_32_keggif_Pre_20","32","keggif","1",20,"E",218,615,1982,6,13,"F","BB","MN",11.6868296913161,21.8079525291352
"1648","subj_32_keggif_Pre_36","32","keggif","1",36,"E",219,580,2022,6,13,"F","BB","MN",11.2825149958732,22.02663283445
"1649","subj_32_peffif_16_Post","32","peffif","4",16,"E",245,674,1854,6,12,"F","BB","MN",12.3330447997292,21.1236233846734
"1650","subj_32_peffif_38_Post","32","peffif","4",38,"E",237,703,1773,7,12,"F","BB","MN",12.6357580516379,20.6768203632338
"1651","subj_32_peffif_42_Post","32","peffif","4",42,"E",234,619,1891,6,13,"F","BB","MN",11.7320036569632,21.3529041535606
"1652","subj_32_peffif_MN1_13","32","peffif","2",13,"E",278,653,1619,6,12,"F","BB","MN",12.107862120092,19.856102192862
"1653","subj_32_peffif_MN1_33","32","peffif","2",33,"E",278,588,1474,6,11,"F","BB","MN",11.3763935034592,19.0316301123717
"1654","subj_32_peffif_MN1_5","32","peffif","2",5,"E",258,753,1617,7,11,"F","BB","MN",13.1366333209609,19.7719141822547
"1655","subj_32_peffif_Pre_27","32","peffif","1",27,"E",204,604,1845,6,12,"F","BB","MN",11.561527391719,21.1281552284758
"1656","subj_32_peffif_Pre_38","32","peffif","1",38,"E",227,645,1833,6,12,"F","BB","MN",12.0207045843442,21.0359159681296
"1657","subj_32_peffif_Pre_52","32","peffif","1",52,"E",224,652,1828,6,12,"F","BB","MN",12.0970095067898,21.0047473225276
"1658","subj_32_tessif_35_Post","32","tessif","4",35,"E",244,612,1923,6,13,"F","BB","MN",11.6528133311395,21.5191004746244
"1659","subj_32_tessif_45_Post","32","tessif","4",45,"E",237,482,1903,5,13,"F","BB","MN",10.054485831327,21.5140593824896
"1660","subj_32_tessif_47_Post","32","tessif","4",47,"E",231,547,1897,5,13,"F","BB","MN",10.8856186173532,21.4359771809917
"1661","subj_32_tessif_MN1_28","32","tessif","2",28,"E",287,594,1491,6,11,"F","BB","MN",11.4462243349422,19.1330599696232
"1662","subj_32_tessif_MN1_38","32","tessif","2",38,"E",280,568,1438,6,11,"F","BB","MN",11.1400132052293,18.8188203162333
"1663","subj_32_tessif_MN1_53","32","tessif","2",53,"E",293,610,1473,6,11,"F","BB","MN",11.630070628156,19.0092906453964
"1664","subj_32_tessif_Pre_10","32","tessif","1",10,"E",220,572,1966,6,13,"F","BB","MN",11.1877410523443,21.7612192812414
"1665","subj_32_tessif_Pre_30","32","tessif","1",30,"E",219,602,1939,6,13,"F","BB","MN",11.5385738363449,21.6060866761303
"1666","subj_32_tessif_Pre_41","32","tessif","1",41,"E",223,621,1882,6,12,"F","BB","MN",11.7545134925222,21.3057173271863
"1667","subj_34_keggif_29_Post","34","keggif","4",29,"E",253,641,1844,6,12,"F","BB","MN",11.9768350537405,21.0959675206857
"1668","subj_34_keggif_42_Post","34","keggif","4",42,"E",238,660,2121,6,13,"F","BB","MN",12.1834972689528,22.4322463620216
"1669","subj_34_keggif_48_Post","34","keggif","4",48,"E",241,705,2060,7,13,"F","BB","MN",12.6562940896263,22.1159030762777
"1670","subj_34_keggif_MN1_26","34","keggif","2",26,"E",328,530,996,5,8,"F","BB","MN",10.674820095807,15.5949204593517
"1671","subj_34_keggif_MN1_29","34","keggif","2",29,"E",288,321,893,3,8,"F","BB","MN",7.64246276096274,14.8333113745918
"1672","subj_34_keggif_MN1_8","34","keggif","2",8,"E",270,725,1248,7,10,"F","BB","MN",12.8593165347101,17.4206295085071
"1673","subj_34_keggif_Pre_26","34","keggif","1",26,"E",231,576,1846,6,12,"F","BB","MN",11.2352409641021,21.1538145136675
"1674","subj_34_keggif_Pre_48","34","keggif","1",48,"E",239,606,1923,6,13,"F","BB","MN",11.5844278879133,21.5234840184049
"1675","subj_34_keggif_Pre_53","34","keggif","1",53,"E",246,644,1845,6,12,"F","BB","MN",12.0097554887687,21.0989602301514
"1676","subj_34_peffif_10_Post","34","peffif","4",10,"E",248,735,1931,7,13,"F","BB","MN",12.9592665140467,21.4695255792135
"1677","subj_34_peffif_15_Post","34","peffif","4",15,"E",231,690,1877,6,12,"F","BB","MN",12.5012135719029,21.2299745052608
"1678","subj_34_peffif_22_Post","34","peffif","4",22,"E",233,683,1833,6,12,"F","BB","MN",12.427994131602,21.0082530238554
"1679","subj_34_peffif_MN1_15","34","peffif","2",15,"E",300,583,1156,6,9,"F","BB","MN",11.3178235068182,16.8451024301668
"1680","subj_34_peffif_MN1_20","34","peffif","2",20,"E",263,273,1053,3,9,"F","BB","MN",6.7974114014683,16.2617285019934
"1681","subj_34_peffif_MN1_22","34","peffif","2",22,"E",317,354,1099,4,9,"F","BB","MN",8.18556839192923,16.571605414189
"1682","subj_34_peffif_Pre_10","34","peffif","1",10,"E",243,705,1878,7,12,"F","BB","MN",12.6562940896263,21.2241803365577
"1683","subj_34_peffif_Pre_13","34","peffif","1",13,"E",245,732,1883,7,12,"F","BB","MN",12.9293889103203,21.2300678727552
"1684","subj_34_peffif_Pre_39","34","peffif","1",39,"E",238,698,1862,7,12,"F","BB","MN",12.5842286670963,21.1473568412345
"1685","subj_34_tessif_37_Post","34","tessif","4",37,"E",241,670,1732,6,12,"F","BB","MN",12.290548603138,20.4789700251032
"1686","subj_34_tessif_43_Post","34","tessif","4",43,"E",234,708,1930,7,13,"F","BB","MN",12.6870175556765,21.4841263951183
"1687","subj_34_tessif_4_Post","34","tessif","4",4,"E",244,718,1892,7,13,"F","BB","MN",12.7887374843781,21.2859250290568
"1688","subj_34_tessif_MN1_28","34","tessif","2",28,"E",268,279,1109,3,9,"F","BB","MN",6.90691083756339,16.7063530739819
"1689","subj_34_tessif_Pre_27","34","tessif","1",27,"E",223,466,1896,5,13,"F","BB","MN",9.83889243121664,21.4904968467683
"1690","subj_34_tessif_Pre_34","34","tessif","1",34,"E",242,703,1877,7,12,"F","BB","MN",12.6357580516379,21.2205308731826
"1691","subj_34_tessif_Pre_43","34","tessif","1",43,"E",232,669,2009,6,13,"F","BB","MN",12.2798957731643,21.8992869479047
"1692","subj_35_keggif_33_Post","35","keggif","4",33,"E",204,516,2083,5,13,"F","NB","AF",10.4978203996684,22.3617606201539
"1693","subj_35_keggif_38_Post","35","keggif","4",38,"E",209,488,2258,5,14,"F","NB","AF",10.1341571804438,23.1700995394161
"1694","subj_35_keggif_8_Post","35","keggif","4",8,"E",195,568,2146,6,13,"F","NB","AF",11.1400132052293,22.6136292494714
"1695","subj_35_keggif_AF2_25","35","keggif","2",25,"E",222,499,2203,5,14,"F","NB","AF",10.2786006762271,22.920360193661
"1696","subj_35_keggif_AF2_39","35","keggif","2",39,"E",208,563,2152,5,13,"F","NB","AF",11.0800296854898,22.6445254712538
"1697","subj_35_keggif_AF2_8","35","keggif","2",8,"E",222,554,2272,5,14,"F","NB","AF",10.9711404097238,23.1822844520422
"1698","subj_35_keggif_Pre_33","35","keggif","1",33,"E",243,585,2191,6,14,"F","NB","AF",11.3412929784593,22.8038289045554
