"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F3Hz","F4Hz","F1Bark","F2Bark","F3Bark","F4Bark","gender","BB","AF"
"214","subj_20_kiggif_40_Post",20,"kiggif","4","40","I","269",349,2389,3081,3956,4,14,16,18,"F","NB","MN"
"215","subj_20_kiggif_48_Post",20,"kiggif","4","48","I","257",419,2323,3195,3985,4,14,16,18,"F","NB","MN"
"216","subj_20_kiggif_8_Post",20,"kiggif","4","8","I","276",346,2324,3127,4172,4,14,16,18,"F","NB","MN"
"217","subj_20_kiggif_MN1_11",20,"kiggif","2","11","I","274",539,2267,2943,3810,5,14,16,17,"F","NB","MN"
"218","subj_20_kiggif_MN1_12",20,"kiggif","2","12","I","255",496,2276,2958,3858,5,14,16,17,"F","NB","MN"
"219","subj_20_kiggif_MN1_38",20,"kiggif","2","38","I","271",515,2358,2972,3861,5,14,16,17,"F","NB","MN"
"220","subj_20_kiggif_Pre_28",20,"kiggif","1","28","I","243",467,2368,2832,3839,5,14,15,17,"F","NB","MN"
"221","subj_20_kiggif_Pre_44",20,"kiggif","1","44","I","241",391,2482,2923,3809,4,14,15,17,"F","NB","MN"
"222","subj_20_kiggif_Pre_7",20,"kiggif","1","7","I","261",348,2549,2829,3975,4,15,15,18,"F","NB","MN"
"223","subj_20_piffif_33_Post",20,"piffif","4","33","I","281",387,2233,3075,4008,4,14,16,18,"F","NB","MN"
"224","subj_20_piffif_34_Post",20,"piffif","4","34","I","263",456,2160,3062,4062,5,13,16,18,"F","NB","MN"
"225","subj_20_piffif_35_Post",20,"piffif","4","35","I","244",487,2213,2981,4054,5,14,16,18,"F","NB","MN"
"226","subj_20_piffif_MN1_10",20,"piffif","2","10","I","260",524,2228,3001,4081,5,14,16,18,"F","NB","MN"
"227","subj_20_piffif_MN1_34",20,"piffif","2","34","I","249",507,2207,2880,3989,5,14,15,18,"F","NB","MN"
"228","subj_20_piffif_MN1_4",20,"piffif","2","4","I","295",586,2261,2982,4049,6,14,16,18,"F","NB","MN"
"229","subj_20_piffif_Pre_18",20,"piffif","1","18","I","249",476,2221,2944,4118,5,14,16,18,"F","NB","MN"
"230","subj_20_piffif_Pre_32",20,"piffif","1","32","I","245",475,2168,2932,4070,5,13,15,18,"F","NB","MN"
"231","subj_20_piffif_Pre_5",20,"piffif","1","5","I","266",459,2192,2908,4013,5,14,15,18,"F","NB","MN"
"232","subj_20_tissif_24_Post",20,"tissif","4","24","I","158",379,2089,3057,4093,4,13,16,18,"F","NB","MN"
"233","subj_20_tissif_3_Post",20,"tissif","4","3","I","259",471,2258,3121,4188,5,14,16,18,"F","NB","MN"
"234","subj_20_tissif_47_Post",20,"tissif","4","47","I","290",376,2249,3155,4215,4,14,16,18,"F","NB","MN"
"235","subj_20_tissif_MN1_14",20,"tissif","2","14","I","234",480,2092,2814,4057,5,13,15,18,"F","NB","MN"
"236","subj_20_tissif_MN1_18",20,"tissif","2","18","I","251",506,2178,2964,4167,5,13,16,18,"F","NB","MN"
"237","subj_20_tissif_MN1_50",20,"tissif","2","50","I","263",525,2124,3063,4054,5,13,16,18,"F","NB","MN"
"238","subj_20_tissif_Pre_14",20,"tissif","1","14","I","241",464,2252,3036,4238,5,14,16,18,"F","NB","MN"
"239","subj_20_tissif_Pre_21",20,"tissif","1","21","I","250",481,2200,2972,4123,5,14,16,18,"F","NB","MN"
"240","subj_20_tissif_Pre_43",20,"tissif","1","43","I","254",440,2224,3040,4130,4,14,16,18,"F","NB","MN"
"241","subj_21_kiggif_27_Post",21,"kiggif","4","27","I","259",436,2142,2824,3782,4,13,15,17,"F","NB","MN"
"242","subj_21_kiggif_29_Post",21,"kiggif","4","29","I","308",348,2318,2571,3877,4,14,15,17,"F","NB","MN"
"243","subj_21_kiggif_52_Post",21,"kiggif","4","52","I","196",412,2141,2534,3738,4,13,14,17,"F","NB","MN"
"244","subj_21_kiggif_MN1_15",21,"kiggif","2","15","I","282",560,2131,2829,3714,5,13,15,17,"F","NB","MN"
"245","subj_21_kiggif_MN1_39",21,"kiggif","2","39","I","295",596,2096,2777,3789,6,13,15,17,"F","NB","MN"
"246","subj_21_kiggif_MN1_7",21,"kiggif","2","7","I","307",516,2140,2863,3787,5,13,15,17,"F","NB","MN"
"247","subj_21_kiggif_Pre_11",21,"kiggif","1","11","I","255",479,2271,2930,3777,5,14,15,17,"F","NB","MN"
"248","subj_21_kiggif_Pre_12",21,"kiggif","1","12","I","254",466,2165,2819,3666,5,13,15,17,"F","NB","MN"
"249","subj_21_kiggif_Pre_3",21,"kiggif","1","3","I","270",358,2372,2925,3826,4,14,15,17,"F","NB","MN"
"250","subj_21_piffif_14_Post",21,"piffif","4","14","I","240",474,2138,2887,4096,5,13,15,18,"F","NB","MN"
"251","subj_21_piffif_43_Post",21,"piffif","4","43","I","218",427,1949,2527,3694,4,13,14,17,"F","NB","MN"
"252","subj_21_piffif_MN1_1",21,"piffif","2","1","I","320",639,2052,2854,3811,6,13,15,17,"F","NB","MN"
"253","subj_21_piffif_MN1_24",21,"piffif","2","24","I","255",515,2170,2859,3679,5,13,15,17,"F","NB","MN"
"254","subj_21_piffif_MN1_50",21,"piffif","2","50","I","234",471,2095,2903,3764,5,13,15,17,"F","NB","MN"
"255","subj_21_piffif_Pre_20",21,"piffif","1","20","I","278",413,2202,2978,4259,4,14,16,18,"F","NB","MN"
"256","subj_21_piffif_Pre_27",21,"piffif","1","27","I","252",493,1984,2786,3834,5,13,15,17,"F","NB","MN"
"257","subj_21_piffif_Pre_29",21,"piffif","1","29","I","275",355,1993,2777,4112,4,13,15,18,"F","NB","MN"
"258","subj_21_tissif_13_Post",21,"tissif","4","13","I","293",427,2011,3048,4533,4,13,16,18,"F","NB","MN"
"259","subj_21_tissif_2_Post",21,"tissif","4","2","I","287",418,2050,2973,4146,4,13,16,18,"F","NB","MN"
"260","subj_21_tissif_40_Post",21,"tissif","4","40","I","295",407,2056,2949,4177,4,13,16,18,"F","NB","MN"
"261","subj_21_tissif_MN1_19",21,"tissif","2","19","I","291",516,2021,2893,3863,5,13,15,17,"F","NB","MN"
"262","subj_21_tissif_MN1_43",21,"tissif","2","43","I","301",527,1952,2979,3935,5,13,16,17,"F","NB","MN"
"263","subj_21_tissif_MN1_49",21,"tissif","2","49","I","331",559,2029,2909,4321,5,13,15,18,"F","NB","MN"
"264","subj_21_tissif_Pre_19",21,"tissif","1","19","I","251",468,1996,2825,3971,5,13,15,18,"F","NB","MN"
"265","subj_21_tissif_Pre_40",21,"tissif","1","40","I","259",382,2133,2921,4149,4,13,15,18,"F","NB","MN"
"266","subj_22_kiggif_22_Post",22,"kiggif","4","22","I","221",338,2634,3392,4365,3,15,16,18,"F","BB","MN"
"267","subj_22_kiggif_26_Post",22,"kiggif","4","26","I","232",401,2539,3168,4252,4,15,16,18,"F","BB","MN"
"268","subj_22_kiggif_43_Post",22,"kiggif","4","43","I","232",364,2555,3288,4271,4,15,16,18,"F","BB","MN"
"269","subj_22_kiggif_MN1_17",22,"kiggif","2","17","I","309",631,1538,2767,3544,6,11,15,17,"F","BB","MN"
"270","subj_22_kiggif_MN1_53",22,"kiggif","2","53","I","276",352,1302,2532,3321,4,10,14,16,"F","BB","MN"
"271","subj_22_kiggif_MN1_8",22,"kiggif","2","8","I","297",567,1486,2738,3346,6,11,15,16,"F","BB","MN"
"272","subj_22_kiggif_Pre_18",22,"kiggif","1","18","I","244",373,2594,3331,4190,4,15,16,18,"F","BB","MN"
"273","subj_22_kiggif_Pre_4",22,"kiggif","1","4","I","238",436,2596,3120,4356,4,15,16,18,"F","BB","MN"
"274","subj_22_kiggif_Pre_48",22,"kiggif","1","48","I","232",401,2604,3111,4225,4,15,16,18,"F","BB","MN"
"275","subj_22_piffif_10_Post",22,"piffif","4","10","I","226",337,2490,3265,4128,3,14,16,18,"F","BB","MN"
"276","subj_22_piffif_19_Post",22,"piffif","4","19","I","225",342,2666,3477,4285,4,15,17,18,"F","BB","MN"
"277","subj_22_piffif_48_Post",22,"piffif","4","48","I","221",404,2163,3138,4418,4,13,16,18,"F","BB","MN"
"278","subj_22_piffif_MN1_12",22,"piffif","2","12","I","290",465,1463,2943,3413,5,11,16,17,"F","BB","MN"
"279","subj_22_piffif_MN1_20",22,"piffif","2","20","I","289",459,1460,2702,3525,5,11,15,17,"F","BB","MN"
"280","subj_22_piffif_MN1_24",22,"piffif","2","24","I","298",424,1453,2933,3161,4,11,15,16,"F","BB","MN"
"281","subj_22_piffif_Pre_15",22,"piffif","1","15","I","244",418,2418,3266,4212,4,14,16,18,"F","BB","MN"
"282","subj_22_piffif_Pre_30",22,"piffif","1","30","I","237",377,2561,3348,4298,4,15,16,18,"F","BB","MN"
"283","subj_22_piffif_Pre_47",22,"piffif","1","47","I","233",346,2560,3277,4218,4,15,16,18,"F","BB","MN"
"284","subj_22_tissif_29_Post",22,"tissif","4","29","I","238",378,2555,3221,4295,4,15,16,18,"F","BB","MN"
"285","subj_22_tissif_6_Post",22,"tissif","4","6","I","232",306,2508,3496,4311,3,14,17,18,"F","BB","MN"
"286","subj_22_tissif_9_Post",22,"tissif","4","9","I","238",374,2569,3207,4209,4,15,16,18,"F","BB","MN"
"287","subj_22_tissif_MN1_18",22,"tissif","2","18","I","284",578,1357,2486,3204,6,10,14,16,"F","BB","MN"
"288","subj_22_tissif_MN1_27",22,"tissif","2","27","I","296",483,1394,2420,3543,5,11,14,17,"F","BB","MN"
"289","subj_22_tissif_MN1_29",22,"tissif","2","29","I","323",618,1611,2653,3666,6,11,15,17,"F","BB","MN"
"290","subj_22_tissif_Pre_1",22,"tissif","1","1","I","253",495,2266,3243,4498,5,14,16,18,"F","BB","MN"
"291","subj_22_tissif_Pre_29",22,"tissif","1","29","I","237",467,2302,3249,4269,5,14,16,18,"F","BB","MN"
"292","subj_22_tissif_Pre_8",22,"tissif","1","8","I","242",387,2671,3402,4240,4,15,17,18,"F","BB","MN"
"293","subj_23_kiggif_17_Post",23,"kiggif","4","17","I","297",542,2437,3204,4263,5,14,16,18,"F","NB","MN"
"294","subj_23_kiggif_43_Post",23,"kiggif","4","43","I","286",561,2273,3187,4243,5,14,16,18,"F","NB","MN"
"295","subj_23_kiggif_50_Post",23,"kiggif","4","50","I","287",572,2373,3064,3928,6,14,16,17,"F","NB","MN"
"296","subj_23_kiggif_MN1_13",23,"kiggif","2","13","I","350",651,2432,3270,4228,6,14,16,18,"F","NB","MN"
"297","subj_23_kiggif_MN1_22",23,"kiggif","2","22","I","364",494,2507,3123,4169,5,14,16,18,"F","NB","MN"
"298","subj_23_kiggif_MN1_51",23,"kiggif","2","51","I","390",489,2343,3019,4362,5,14,16,18,"F","NB","MN"
"299","subj_23_kiggif_Pre_15",23,"kiggif","1","15","I","281",511,2469,2986,4217,5,14,16,18,"F","NB","MN"
"300","subj_23_kiggif_Pre_17",23,"kiggif","1","17","I","280",521,2454,3042,4276,5,14,16,18,"F","NB","MN"
"301","subj_23_kiggif_Pre_41",23,"kiggif","1","41","I","292",525,2403,3181,4151,5,14,16,18,"F","NB","MN"
"302","subj_23_piffif_19_Post",23,"piffif","4","19","I","215",425,1980,2765,4303,4,13,15,18,"F","NB","MN"
"303","subj_23_piffif_26_Post",23,"piffif","4","26","I","301",584,2105,2763,4209,6,13,15,18,"F","NB","MN"
"304","subj_23_piffif_30_Post",23,"piffif","4","30","I","300",557,2123,2848,4142,5,13,15,18,"F","NB","MN"
"305","subj_23_piffif_MN1_15",23,"piffif","2","15","I","358",537,2029,2937,3995,5,13,15,18,"F","NB","MN"
"306","subj_23_piffif_MN1_2",23,"piffif","2","2","I","360",551,2156,2903,3948,5,13,15,18,"F","NB","MN"
"307","subj_23_piffif_Pre_31",23,"piffif","1","31","I","288",563,2071,2621,4055,5,13,15,18,"F","NB","MN"
"308","subj_23_piffif_Pre_7",23,"piffif","1","7","I","272",520,1984,2605,4041,5,13,15,18,"F","NB","MN"
"309","subj_23_tissif_32_Post",23,"tissif","4","32","I","280",585,2124,3183,4290,6,13,16,18,"F","NB","MN"
"310","subj_23_tissif_33_Post",23,"tissif","4","33","I","293",579,2063,3221,4378,6,13,16,18,"F","NB","MN"
"311","subj_23_tissif_38_Post",23,"tissif","4","38","I","290",568,2022,3175,4477,6,13,16,18,"F","NB","MN"
"312","subj_23_tissif_MN1_3",23,"tissif","2","3","I","344",610,2079,3101,4163,6,13,16,18,"F","NB","MN"
"313","subj_23_tissif_MN1_4",23,"tissif","2","4","I","325",630,2249,3093,3667,6,14,16,17,"F","NB","MN"
"314","subj_23_tissif_MN1_50",23,"tissif","2","50","I","376",675,2087,3046,4355,6,13,16,18,"F","NB","MN"
"315","subj_23_tissif_Pre_22",23,"tissif","1","22","I","285",570,2061,3085,4233,6,13,16,18,"F","NB","MN"
"316","subj_23_tissif_Pre_44",23,"tissif","1","44","I","288",557,2155,3195,4293,5,13,16,18,"F","NB","MN"
"317","subj_23_tissif_Pre_8",23,"tissif","1","8","I","268",484,2139,2990,4234,5,13,16,18,"F","NB","MN"
"318","subj_26_kiggif_21_Post",26,"kiggif","4","21","I","288",566,2159,2582,4036,6,13,15,18,"F","NB","AF"
"319","subj_26_kiggif_24_Post",26,"kiggif","4","24","I","295",546,2382,2484,4261,5,14,14,18,"F","NB","AF"
"320","subj_26_kiggif_25_Post",26,"kiggif","4","25","I","290",561,2201,2579,4066,5,14,15,18,"F","NB","AF"
"321","subj_26_kiggif_AF2_10",26,"kiggif","2","10","I","264",501,2462,3132,3994,5,14,16,18,"F","NB","AF"
"322","subj_26_kiggif_AF2_12",26,"kiggif","2","12","I","269",469,2533,3113,4186,5,14,16,18,"F","NB","AF"
"323","subj_26_kiggif_AF2_40",26,"kiggif","2","40","I","273",450,2539,2689,4349,5,15,15,18,"F","NB","AF"
"324","subj_26_kiggif_Pre_2",26,"kiggif","1","2","I","258",479,2579,2941,4241,5,15,15,18,"F","NB","AF"
"325","subj_26_kiggif_Pre_36",26,"kiggif","1","36","I","274",487,2211,2525,4067,5,14,14,18,"F","NB","AF"
"326","subj_26_kiggif_Pre_39",26,"kiggif","1","39","I","263",488,2326,2617,4053,5,14,15,18,"F","NB","AF"
"327","subj_26_piffif_17_Post",26,"piffif","4","17","I","279",550,1986,2720,4064,5,13,15,18,"F","NB","AF"
"328","subj_26_piffif_19_Post",26,"piffif","4","19","I","295",580,2084,2909,4119,6,13,15,18,"F","NB","AF"
"329","subj_26_piffif_37_Post",26,"piffif","4","37","I","291",565,2033,2698,4079,5,13,15,18,"F","NB","AF"
"330","subj_26_piffif_AF2_14",26,"piffif","2","14","I","269",494,2147,2703,4024,5,13,15,18,"F","NB","AF"
"331","subj_26_piffif_AF2_22",26,"piffif","2","22","I","237",481,1956,2566,3947,5,13,15,18,"F","NB","AF"
"332","subj_26_piffif_AF2_23",26,"piffif","2","23","I","247",499,1888,2644,4000,5,13,15,18,"F","NB","AF"
"333","subj_26_piffif_Pre_13",26,"piffif","1","13","I","252",502,1966,2588,3877,5,13,15,17,"F","NB","AF"
"334","subj_26_piffif_Pre_16",26,"piffif","1","16","I","260",514,2056,2449,3898,5,13,14,17,"F","NB","AF"
"335","subj_26_piffif_Pre_46",26,"piffif","1","46","I","251",499,1991,2653,3979,5,13,15,18,"F","NB","AF"
"336","subj_26_tissif_18_Post",26,"tissif","4","18","I","284",539,1955,2836,4219,5,13,15,18,"F","NB","AF"
"337","subj_26_tissif_23_Post",26,"tissif","4","23","I","283",552,1974,2742,4444,5,13,15,18,"F","NB","AF"
"338","subj_26_tissif_52_Post",26,"tissif","4","52","I","272",512,2097,2687,4179,5,13,15,18,"F","NB","AF"
"339","subj_26_tissif_AF2_17",26,"tissif","2","17","I","288",528,2052,2816,4264,5,13,15,18,"F","NB","AF"
"340","subj_26_tissif_AF2_20",26,"tissif","2","20","I","259",498,2030,2589,4173,5,13,15,18,"F","NB","AF"
"341","subj_26_tissif_AF2_8",26,"tissif","2","8","I","265",506,2044,2852,4373,5,13,15,18,"F","NB","AF"
"342","subj_26_tissif_Pre_11",26,"tissif","1","11","I","244",484,1888,2730,4218,5,13,15,18,"F","NB","AF"
"343","subj_26_tissif_Pre_21",26,"tissif","1","21","I","249",497,1937,2753,4430,5,13,15,18,"F","NB","AF"
"344","subj_26_tissif_Pre_40",26,"tissif","1","40","I","249",495,1993,2826,4401,5,13,15,18,"F","NB","AF"
"345","subj_27_kiggif_17_Post",27,"kiggif","4","17","I","280",367,2210,2828,3611,4,14,15,17,"F","NB","MN"
"346","subj_27_kiggif_23_Post",27,"kiggif","4","23","I","275",373,2179,2778,3848,4,13,15,17,"F","NB","MN"
"347","subj_27_kiggif_37_Post",27,"kiggif","4","37","I","255",392,2298,2797,3854,4,14,15,17,"F","NB","MN"
"348","subj_27_kiggif_MN1_39",27,"kiggif","2","39","I","282",487,2216,2828,3623,5,14,15,17,"F","NB","MN"
"349","subj_27_kiggif_MN1_47",27,"kiggif","2","47","I","288",503,2293,2882,3654,5,14,15,17,"F","NB","MN"
"350","subj_27_kiggif_MN1_51",27,"kiggif","2","51","I","285",490,2290,2801,3693,5,14,15,17,"F","NB","MN"
"351","subj_27_kiggif_Pre_25",27,"kiggif","1","25","I","264",536,2104,2878,3814,5,13,15,17,"F","NB","MN"
"352","subj_27_kiggif_Pre_28",27,"kiggif","1","28","I","267",343,2217,2662,3682,4,14,15,17,"F","NB","MN"
"353","subj_27_kiggif_Pre_53",27,"kiggif","1","53","I","280",371,2237,2718,3562,4,14,15,17,"F","NB","MN"
"354","subj_27_piffif_34_Post",27,"piffif","4","34","I","288",514,2006,2644,3748,5,13,15,17,"F","NB","MN"
"355","subj_27_piffif_43_Post",27,"piffif","4","43","I","253",492,2004,2725,3779,5,13,15,17,"F","NB","MN"
"356","subj_27_piffif_48_Post",27,"piffif","4","48","I","295",501,1916,2848,3769,5,13,15,17,"F","NB","MN"
"357","subj_27_piffif_MN1_13",27,"piffif","2","13","I","308",579,2149,3131,3706,6,13,16,17,"F","NB","MN"
"358","subj_27_piffif_MN1_15",27,"piffif","2","15","I","252",520,2058,2705,3492,5,13,15,17,"F","NB","MN"
"359","subj_27_piffif_MN1_2",27,"piffif","2","2","I","304",603,2045,2727,3634,6,13,15,17,"F","NB","MN"
"360","subj_27_piffif_Pre_26",27,"piffif","1","26","I","269",385,1884,2654,3803,4,12,15,17,"F","NB","MN"
"361","subj_27_piffif_Pre_43",27,"piffif","1","43","I","266",431,2001,2661,3742,4,13,15,17,"F","NB","MN"
"362","subj_27_piffif_Pre_46",27,"piffif","1","46","I","295",408,2052,2784,3809,4,13,15,17,"F","NB","MN"
"363","subj_27_tissif_25_Post",27,"tissif","4","25","I","272",381,2052,2729,4016,4,13,15,18,"F","NB","MN"
"364","subj_27_tissif_3_Post",27,"tissif","4","3","I","277",394,1972,2823,3811,4,13,15,17,"F","NB","MN"
"365","subj_27_tissif_50_Post",27,"tissif","4","50","I","263",409,2113,2943,4202,4,13,16,18,"F","NB","MN"
"366","subj_27_tissif_MN1_20",27,"tissif","2","20","I","316",515,1980,2833,3806,5,13,15,17,"F","NB","MN"
"367","subj_27_tissif_MN1_33",27,"tissif","2","33","I","310",431,2148,2811,3602,4,13,15,17,"F","NB","MN"
"368","subj_27_tissif_MN1_9",27,"tissif","2","9","I","309",534,2062,2722,3568,5,13,15,17,"F","NB","MN"
"369","subj_27_tissif_Pre_0",27,"tissif","1","0","I","268",318,2140,2942,4074,3,13,16,18,"F","NB","MN"
"370","subj_27_tissif_Pre_18",27,"tissif","1","18","I","263",372,2110,3059,3885,4,13,16,17,"F","NB","MN"
"371","subj_27_tissif_Pre_40",27,"tissif","1","40","I","267",314,2106,2924,4306,3,13,15,18,"F","NB","MN"
"372","subj_28_kiggif_16_Post",28,"kiggif","4","16","I","252",263,2622,3273,4360,3,15,16,18,"F","BB","MN"
"373","subj_28_kiggif_20_Post",28,"kiggif","4","20","I","214",359,2091,2674,3874,4,13,15,17,"F","BB","MN"
"374","subj_28_kiggif_26_Post",28,"kiggif","4","26","I","226",363,2589,3105,4319,4,15,16,18,"F","BB","MN"
"375","subj_28_kiggif_MN1_11",28,"kiggif","2","11","I","275",617,1415,2407,3202,6,11,14,16,"F","BB","MN"
"376","subj_28_kiggif_MN1_12",28,"kiggif","2","12","I","297",508,1451,2396,3732,5,11,14,17,"F","BB","MN"
"377","subj_28_kiggif_MN1_3",28,"kiggif","2","3","I","282",517,1754,2495,3652,5,12,14,17,"F","BB","MN"
"378","subj_28_kiggif_Pre_31",28,"kiggif","1","31","I","198",373,2550,3172,4280,4,15,16,18,"F","BB","MN"
"379","subj_28_kiggif_Pre_49",28,"kiggif","1","49","I","203",373,2504,2690,4182,4,14,15,18,"F","BB","MN"
"380","subj_28_kiggif_Pre_50",28,"kiggif","1","50","I","199",382,2539,2950,4152,4,15,16,18,"F","BB","MN"
"381","subj_28_piffif_11_Post",28,"piffif","4","11","I","208",392,1881,2586,4088,4,12,15,18,"F","BB","MN"
"382","subj_28_piffif_22_Post",28,"piffif","4","22","I","218",395,2046,2621,4193,4,13,15,18,"F","BB","MN"
"383","subj_28_piffif_37_Post",28,"piffif","4","37","I","87",465,1956,2607,4149,5,13,15,18,"F","BB","MN"
"384","subj_28_piffif_MN1_36",28,"piffif","2","36","I","270",439,1325,2550,3371,4,10,15,16,"F","BB","MN"
"385","subj_28_piffif_MN1_44",28,"piffif","2","44","I","268",461,1292,2822,3819,5,10,15,17,"F","BB","MN"
"386","subj_28_piffif_MN1_48",28,"piffif","2","48","I","289",525,1180,2353,3363,5,10,14,16,"F","BB","MN"
"387","subj_28_piffif_Pre_14",28,"piffif","1","14","I","209",353,2538,3286,4221,4,14,16,18,"F","BB","MN"
"388","subj_28_piffif_Pre_29",28,"piffif","1","29","I","208",398,1898,2648,3749,4,13,15,17,"F","BB","MN"
"389","subj_28_piffif_Pre_41",28,"piffif","1","41","I","99",418,2238,2710,4411,4,14,15,18,"F","BB","MN"
"390","subj_28_tissif_17_Post",28,"tissif","4","17","I","225",421,2403,3040,4606,4,14,16,19,"F","BB","MN"
"391","subj_28_tissif_31_Post",28,"tissif","4","31","I","223",404,2289,2789,3998,4,14,15,18,"F","BB","MN"
"392","subj_28_tissif_33_Post",28,"tissif","4","33","I","247",460,2074,2630,3402,5,13,15,16,"F","BB","MN"
"393","subj_28_tissif_MN1_31",28,"tissif","2","31","I","283",550,1410,2507,3842,5,11,14,17,"F","BB","MN"
"394","subj_28_tissif_MN1_49",28,"tissif","2","49","I","268",496,1348,2443,3655,5,10,14,17,"F","BB","MN"
"395","subj_28_tissif_MN1_50",28,"tissif","2","50","I","277",500,1176,2343,3736,5,9,14,17,"F","BB","MN"
"396","subj_28_tissif_Pre_0",28,"tissif","1","0","I","197",380,2260,3013,4249,4,14,16,18,"F","BB","MN"
"397","subj_28_tissif_Pre_19",28,"tissif","1","19","I","195",367,2308,2971,4336,4,14,16,18,"F","BB","MN"
"398","subj_28_tissif_Pre_42",28,"tissif","1","42","I","205",386,2295,3511,4482,4,14,17,18,"F","BB","MN"
"399","subj_30_kiggif_22_Post",30,"kiggif","4","22","I","248",469,2138,2709,3166,5,13,15,16,"F","NB","AF"
"400","subj_30_kiggif_2_Post",30,"kiggif","4","2","I","272",441,2205,2743,3846,4,14,15,17,"F","NB","AF"
"401","subj_30_kiggif_9_Post",30,"kiggif","4","9","I","248",447,2159,2661,3710,4,13,15,17,"F","NB","AF"
"402","subj_30_kiggif_AF2_0",30,"kiggif","2","0","I","269",416,2138,2863,3421,4,13,15,17,"F","NB","AF"
"403","subj_30_kiggif_AF2_13",30,"kiggif","2","13","I","253",476,2251,2696,3659,5,14,15,17,"F","NB","AF"
"404","subj_30_kiggif_AF2_47",30,"kiggif","2","47","I","277",423,2230,2908,3313,4,14,15,16,"F","NB","AF"
"405","subj_30_kiggif_Pre_25",30,"kiggif","1","25","I","261",398,2122,2864,3627,4,13,15,17,"F","NB","AF"
"406","subj_30_kiggif_Pre_43",30,"kiggif","1","43","I","251",478,2193,2975,3207,5,14,16,16,"F","NB","AF"
"407","subj_30_kiggif_Pre_44",30,"kiggif","1","44","I","231",441,2252,2835,3747,4,14,15,17,"F","NB","AF"
"408","subj_30_piffif_13_Post",30,"piffif","4","13","I","266",388,1970,2667,3522,4,13,15,17,"F","NB","AF"
"409","subj_30_piffif_20_Post",30,"piffif","4","20","I","236",476,1961,2689,3319,5,13,15,16,"F","NB","AF"
"410","subj_30_piffif_51_Post",30,"piffif","4","51","I","269",460,1894,2693,3697,5,13,15,17,"F","NB","AF"
"411","subj_30_piffif_AF2_30",30,"piffif","2","30","I","263",458,1946,2661,3613,5,13,15,17,"F","NB","AF"
"412","subj_30_piffif_AF2_35",30,"piffif","2","35","I","270",493,1935,2682,3235,5,13,15,16,"F","NB","AF"
"413","subj_30_piffif_AF2_37",30,"piffif","2","37","I","288",561,2029,2948,3040,5,13,16,16,"F","NB","AF"
"414","subj_30_piffif_Pre_2",30,"piffif","1","2","I","250",503,1972,2728,3134,5,13,15,16,"F","NB","AF"
"415","subj_30_piffif_Pre_23",30,"piffif","1","23","I","250",485,1953,2551,3633,5,13,15,17,"F","NB","AF"
"416","subj_30_piffif_Pre_49",30,"piffif","1","49","I","273",459,1866,2695,3342,5,12,15,16,"F","NB","AF"
"417","subj_30_tissif_39_Post",30,"tissif","4","39","I","249",460,1936,2828,3608,5,13,15,17,"F","NB","AF"
"418","subj_30_tissif_44_Post",30,"tissif","4","44","I","265",345,1898,2674,3161,4,13,15,16,"F","NB","AF"
"419","subj_30_tissif_7_Post",30,"tissif","4","7","I","252",462,2000,2888,3304,5,13,15,16,"F","NB","AF"
"420","subj_30_tissif_AF2_14",30,"tissif","2","14","I","241",484,1947,2719,3092,5,13,15,16,"F","NB","AF"
"421","subj_30_tissif_AF2_26",30,"tissif","2","26","I","247",495,2066,2958,3258,5,13,16,16,"F","NB","AF"
"422","subj_30_tissif_AF2_28",30,"tissif","2","28","I","257",494,1950,2534,3343,5,13,14,16,"F","NB","AF"
"423","subj_30_tissif_Pre_0",30,"tissif","1","0","I","203",416,1978,2784,3699,4,13,15,17,"F","NB","AF"
"424","subj_30_tissif_Pre_12",30,"tissif","1","12","I","233",467,2028,2737,3786,5,13,15,17,"F","NB","AF"
"425","subj_30_tissif_Pre_27",30,"tissif","1","27","I","262",424,2090,2852,3797,4,13,15,17,"F","NB","AF"
"426","subj_31_kiggif_0_Post",31,"kiggif","4","0","I","375",436,2377,2850,4195,4,14,15,18,"F","NB","AF"
"427","subj_31_kiggif_12_Post",31,"kiggif","4","12","I","319",476,2529,3077,4454,5,14,16,18,"F","NB","AF"
"428","subj_31_kiggif_39_Post",31,"kiggif","4","39","I","293",556,2374,2962,4259,5,14,16,18,"F","NB","AF"
"429","subj_31_kiggif_AF2_33",31,"kiggif","2","33","I","299",541,2466,2912,4210,5,14,15,18,"F","NB","AF"
