"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F3Hz","F4.Hz.","F1Bark","F2Bark","F3Bark","F4Bark","gender","BB"
"1839","subj_1_keggif_18_Post",1,"keggif","Post","18","E","164",702,2199,2330,3035,7,14,14,16,"F","NB"
"1840","subj_1_keggif_24_Post",1,"keggif","Post","24","E","247",723,2064,2563,3338,7,13,15,16,"F","NB"
"1841","subj_1_keggif_38_Post",1,"keggif","Post","38","E","245",719,2196,2734,3348,7,14,15,16,"F","NB"
"1842","subj_1_keggif_AF2_13",1,"keggif","AF2","13","E","251",693,2217,2657,3617,6,14,15,17,"F","NB"
"1843","subj_1_keggif_AF2_2",1,"keggif","AF2","2","E","249",698,2077,2506,3399,7,13,14,16,"F","NB"
"1844","subj_1_keggif_AF2_46",1,"keggif","AF2","46","E","129",628,2257,2338,3417,6,14,14,17,"F","NB"
"1845","subj_1_keggif_MN1_21",1,"keggif","MN1","21","E","278",743,2180,2720,3551,7,13,15,17,"F","NB"
"1846","subj_1_keggif_MN1_23",1,"keggif","MN1","23","E","283",759,2095,2739,3413,7,13,15,17,"F","NB"
"1847","subj_1_keggif_MN1_33",1,"keggif","MN1","33","E","275",738,1988,2697,3583,7,13,15,17,"F","NB"
"1848","subj_1_keggif_Pre_5",1,"keggif","Pre","5","E","246",656,2103,2694,3538,6,13,15,17,"F","NB"
"1849","subj_1_keggif_Pre_6",1,"keggif","Pre","6","E","251",696,2029,2532,3645,7,13,14,17,"F","NB"
"1850","subj_1_keggif_Pre_7",1,"keggif","Pre","7","E","239",591,2211,2545,4304,6,14,15,18,"F","NB"
"1851","subj_1_peffif_45_Post",1,"peffif","Post","45","E","236",687,1815,2698,3597,6,12,15,17,"F","NB"
"1852","subj_1_peffif_47_Post",1,"peffif","Post","47","E","246",701,1893,2748,3913,7,13,15,17,"F","NB"
"1853","subj_1_peffif_AF2_14",1,"peffif","AF2","14","E","255",718,2045,2642,3639,7,13,15,17,"F","NB"
"1854","subj_1_peffif_AF2_27",1,"peffif","AF2","27","E","256",650,1775,2647,3768,6,12,15,17,"F","NB"
"1855","subj_1_peffif_AF2_48",1,"peffif","AF2","48","E","257",728,1910,2748,3792,7,13,15,17,"F","NB"
"1856","subj_1_peffif_MN1_1",1,"peffif","MN1","1","E","278",719,1845,2774,3807,7,12,15,17,"F","NB"
"1857","subj_1_peffif_MN1_12",1,"peffif","MN1","12","E","282",709,1839,2754,3578,7,12,15,17,"F","NB"
"1858","subj_1_peffif_MN1_36",1,"peffif","MN1","36","E","150",793,1871,2685,3340,7,12,15,16,"F","NB"
"1859","subj_1_peffif_Pre_15",1,"peffif","Pre","15","E","248",659,1728,2795,4127,6,12,15,18,"F","NB"
"1860","subj_1_peffif_Pre_38",1,"peffif","Pre","38","E","242",675,1907,2915,4227,6,13,15,18,"F","NB"
"1861","subj_1_tessif_14_Post",1,"tessif","Post","14","E","257",746,2129,2899,4377,7,13,15,18,"F","NB"
"1862","subj_1_tessif_50_Post",1,"tessif","Post","50","E","248",717,1962,2975,4079,7,13,16,18,"F","NB"
"1863","subj_1_tessif_6_Post",1,"tessif","Post","6","E","267",544,1939,2945,4210,5,13,16,18,"F","NB"
"1864","subj_1_tessif_AF2_17",1,"tessif","AF2","17","E","124",648,1952,3010,4307,6,13,16,18,"F","NB"
"1865","subj_1_tessif_AF2_43",1,"tessif","AF2","43","E","260",640,1550,2749,3582,6,11,15,17,"F","NB"
"1866","subj_1_tessif_AF2_8",1,"tessif","AF2","8","E","252",650,1994,2681,3349,6,13,15,16,"F","NB"
"1867","subj_1_tessif_MN1_15",1,"tessif","MN1","15","E","283",753,1839,2886,3382,7,12,15,16,"F","NB"
"1868","subj_1_tessif_MN1_3",1,"tessif","MN1","3","E","265",723,1887,2821,3486,7,13,15,17,"F","NB"
"1869","subj_1_tessif_MN1_45",1,"tessif","MN1","45","E","286",644,1841,2825,3415,6,12,15,17,"F","NB"
"1870","subj_1_tessif_Pre_10",1,"tessif","Pre","10","E","238",688,1941,2993,4493,6,13,16,18,"F","NB"
"1871","subj_1_tessif_Pre_14",1,"tessif","Pre","14","E","248",682,1827,2748,4067,6,12,15,18,"F","NB"
"1872","subj_1_tessif_Pre_46",1,"tessif","Pre","46","E","252",687,2097,3032,4513,6,13,16,18,"F","NB"
"1873","subj_20_keggif_5_Post",20,"keggif","Post","5","E","236",613,2116,3076,4261,6,13,16,18,"F","NB"
"1874","subj_20_keggif_6_Post",20,"keggif","Post","6","E","238",632,2142,3138,3842,6,13,16,17,"F","NB"
"1875","subj_20_keggif_7_Post",20,"keggif","Post","7","E","229",606,2108,2917,3946,6,13,15,18,"F","NB"
"1876","subj_20_keggif_AF2_25",20,"keggif","AF2","25","E","248",570,2168,2890,3780,6,13,15,17,"F","NB"
"1877","subj_20_keggif_AF2_33",20,"keggif","AF2","33","E","295",662,2106,2898,4005,6,13,15,18,"F","NB"
"1878","subj_20_keggif_AF2_7",20,"keggif","AF2","7","E","260",611,1936,2416,3757,6,13,14,17,"F","NB"
"1879","subj_20_keggif_MN1_20",20,"keggif","MN1","20","E","244",686,2050,2853,3804,6,13,15,17,"F","NB"
"1880","subj_20_keggif_MN1_49",20,"keggif","MN1","49","E","256",772,2009,2880,3668,7,13,15,17,"F","NB"
"1881","subj_20_keggif_MN1_53",20,"keggif","MN1","53","E","265",782,2094,2948,3733,7,13,16,17,"F","NB"
"1882","subj_20_keggif_Pre_1",20,"keggif","Pre","1","E","241",535,2200,2689,3756,5,14,15,17,"F","NB"
"1883","subj_20_keggif_Pre_26",20,"keggif","Pre","26","E","235",536,2187,2734,3887,5,13,15,17,"F","NB"
"1884","subj_20_keggif_Pre_30",20,"keggif","Pre","30","E","245",529,2106,2806,3655,5,13,15,17,"F","NB"
"1885","subj_20_peffif_18_Post",20,"peffif","Post","18","E","242",650,2065,2953,4028,6,13,16,18,"F","NB"
"1886","subj_20_peffif_36_Post",20,"peffif","Post","36","E","285",621,2001,3112,4152,6,13,16,18,"F","NB"
"1887","subj_20_peffif_42_Post",20,"peffif","Post","42","E","259",477,1990,3260,4186,5,13,16,18,"F","NB"
"1888","subj_20_peffif_AF2_34",20,"peffif","AF2","34","E","242",660,1996,2878,4122,6,13,15,18,"F","NB"
"1889","subj_20_peffif_AF2_4",20,"peffif","AF2","4","E","241",682,1980,2826,4136,6,13,15,18,"F","NB"
"1890","subj_20_peffif_AF2_47",20,"peffif","AF2","47","E","235",646,2032,2949,4064,6,13,16,18,"F","NB"
"1891","subj_20_peffif_MN1_31",20,"peffif","MN1","31","E","268",825,1985,2845,4010,7,13,15,18,"F","NB"
"1892","subj_20_peffif_MN1_32",20,"peffif","MN1","32","E","245",666,1951,2852,3933,6,13,15,18,"F","NB"
"1893","subj_20_peffif_MN1_37",20,"peffif","MN1","37","E","276",597,2008,2980,4093,6,13,16,18,"F","NB"
"1894","subj_20_peffif_Pre_15",20,"peffif","Pre","15","E","224",618,1999,2888,3991,6,13,15,18,"F","NB"
"1895","subj_20_peffif_Pre_17",20,"peffif","Pre","17","E","232",627,1982,2839,4083,6,13,15,18,"F","NB"
"1896","subj_20_peffif_Pre_33",20,"peffif","Pre","33","E","233",661,2008,2948,4026,6,13,16,18,"F","NB"
"1897","subj_20_tessif_0_Post",20,"tessif","Post","0","E","242",589,1972,3018,4176,6,13,16,18,"F","NB"
"1898","subj_20_tessif_45_Post",20,"tessif","Post","45","E","264",649,2098,3124,4391,6,13,16,18,"F","NB"
"1899","subj_20_tessif_50_Post",20,"tessif","Post","50","E","240",657,2082,3114,4152,6,13,16,18,"F","NB"
"1900","subj_20_tessif_AF2_29",20,"tessif","AF2","29","E","262",563,2061,3131,4189,5,13,16,18,"F","NB"
"1901","subj_20_tessif_AF2_32",20,"tessif","AF2","32","E","246",565,1990,3031,4138,5,13,16,18,"F","NB"
"1902","subj_20_tessif_AF2_45",20,"tessif","AF2","45","E","234",581,2053,3050,4123,6,13,16,18,"F","NB"
"1903","subj_20_tessif_MN1_41",20,"tessif","MN1","41","E","252",624,1979,2972,4077,6,13,16,18,"F","NB"
"1904","subj_20_tessif_MN1_46",20,"tessif","MN1","46","E","250",676,1979,2991,4034,6,13,16,18,"F","NB"
"1905","subj_20_tessif_MN1_47",20,"tessif","MN1","47","E","267",736,1955,2911,3994,7,13,15,18,"F","NB"
"1906","subj_20_tessif_Pre_12",20,"tessif","Pre","12","E","240",561,2036,2903,4099,5,13,15,18,"F","NB"
"1907","subj_20_tessif_Pre_31",20,"tessif","Pre","31","E","242",602,1987,3005,4114,6,13,16,18,"F","NB"
"1908","subj_20_tessif_Pre_4",20,"tessif","Pre","4","E","263",741,2074,3090,4188,7,13,16,18,"F","NB"
"1909","subj_21_keggif_49_Post",21,"keggif","Post","49","E","266",723,1994,2673,3673,7,13,15,17,"F","NB"
"1910","subj_21_keggif_6_Post",21,"keggif","Post","6","E","278",552,2127,2724,3716,5,13,15,17,"F","NB"
"1911","subj_21_keggif_8_Post",21,"keggif","Post","8","E","191",546,1966,2742,3507,5,13,15,17,"F","NB"
"1912","subj_21_keggif_AF2_21",21,"keggif","AF2","21","E","209",552,2062,2755,3736,5,13,15,17,"F","NB"
"1913","subj_21_keggif_AF2_29",21,"keggif","AF2","29","E","229",551,1995,2725,3715,5,13,15,17,"F","NB"
"1914","subj_21_keggif_MN1_23",21,"keggif","MN1","23","E","280",718,1923,2729,3717,7,13,15,17,"F","NB"
"1915","subj_21_keggif_MN1_46",21,"keggif","MN1","46","E","245",674,1947,2740,3700,6,13,15,17,"F","NB"
"1916","subj_21_keggif_MN1_9",21,"keggif","MN1","9","E","283",630,1782,2734,3303,6,12,15,16,"F","NB"
"1917","subj_21_keggif_Pre_36",21,"keggif","Pre","36","E","249",615,1928,2755,3609,6,13,15,17,"F","NB"
"1918","subj_21_keggif_Pre_46",21,"keggif","Pre","46","E","241",629,1981,2721,3593,6,13,15,17,"F","NB"
"1919","subj_21_keggif_Pre_49",21,"keggif","Pre","49","E","195",658,1988,2785,3592,6,13,15,17,"F","NB"
"1920","subj_21_peffif_21_Post",21,"peffif","Post","21","E","232",644,1892,2820,3951,6,13,15,18,"F","NB"
"1921","subj_21_peffif_5_Post",21,"peffif","Post","5","E","186",594,1909,2858,4155,6,13,15,18,"F","NB"
"1922","subj_21_peffif_7_Post",21,"peffif","Post","7","E","246",584,1834,2821,4135,6,12,15,18,"F","NB"
"1923","subj_21_peffif_AF2_20",21,"peffif","AF2","20","E","259",668,1855,2775,3888,6,12,15,17,"F","NB"
"1924","subj_21_peffif_AF2_45",21,"peffif","AF2","45","E","224",642,1861,2796,4013,6,12,15,18,"F","NB"
"1925","subj_21_peffif_AF2_47",21,"peffif","AF2","47","E","223",557,1981,2761,4015,5,13,15,18,"F","NB"
"1926","subj_21_peffif_MN1_22",21,"peffif","MN1","22","E","272",765,1843,2768,3466,7,12,15,17,"F","NB"
"1927","subj_21_peffif_MN1_27",21,"peffif","MN1","27","E","260",785,1806,2736,3932,7,12,15,17,"F","NB"
"1928","subj_21_peffif_MN1_45",21,"peffif","MN1","45","E","281",633,1692,2811,4030,6,12,15,18,"F","NB"
"1929","subj_21_peffif_Pre_22",21,"peffif","Pre","22","E","237",635,1895,2760,4049,6,13,15,18,"F","NB"
"1930","subj_21_peffif_Pre_23",21,"peffif","Pre","23","E","236",588,1803,2759,3926,6,12,15,17,"F","NB"
"1931","subj_21_peffif_Pre_48",21,"peffif","Pre","48","E","286",633,1804,2840,3851,6,12,15,17,"F","NB"
"1932","subj_21_tessif_1_Post",21,"tessif","Post","1","E","202",552,1821,2940,3829,5,12,16,17,"F","NB"
"1933","subj_21_tessif_22_Post",21,"tessif","Post","22","E","245",508,1898,2956,4089,5,13,16,18,"F","NB"
"1934","subj_21_tessif_47_Post",21,"tessif","Post","47","E","256",608,1800,2954,4075,6,12,16,18,"F","NB"
"1935","subj_21_tessif_AF2_2",21,"tessif","AF2","2","E","204",600,1858,2868,4060,6,12,15,18,"F","NB"
"1936","subj_21_tessif_AF2_35",21,"tessif","AF2","35","E","217",433,1910,2983,4100,4,13,16,18,"F","NB"
"1937","subj_21_tessif_AF2_49",21,"tessif","AF2","49","E","219",492,1972,3009,3816,5,13,16,17,"F","NB"
"1938","subj_21_tessif_MN1_25",21,"tessif","MN1","25","E","281",589,1816,2851,3337,6,12,15,16,"F","NB"
"1939","subj_21_tessif_MN1_41",21,"tessif","MN1","41","E","275",763,1863,2083,3187,7,12,13,16,"F","NB"
"1940","subj_21_tessif_MN1_5",21,"tessif","MN1","5","E","288",632,1727,2884,3621,6,12,15,17,"F","NB"
"1941","subj_21_tessif_Pre_37",21,"tessif","Pre","37","E","246",521,1949,2972,4099,5,13,16,18,"F","NB"
"1942","subj_21_tessif_Pre_50",21,"tessif","Pre","50","E","246",484,1784,2914,3994,5,12,15,18,"F","NB"
"1943","subj_21_tessif_Pre_7",21,"tessif","Pre","7","E","247",507,1870,2983,4036,5,12,16,18,"F","NB"
"1944","subj_22_keggif_13_Post",22,"keggif","Post","13","E","230",583,2154,2576,4307,6,13,15,18,"F","BB"
"1945","subj_22_keggif_27_Post",22,"keggif","Post","27","E","222",601,2180,2521,4268,6,13,14,18,"F","BB"
"1946","subj_22_keggif_7_Post",22,"keggif","Post","7","E","235",595,2136,2684,4314,6,13,15,18,"F","BB"
"1947","subj_22_keggif_AF2_10",22,"keggif","AF2","10","E","227",643,1557,2623,3747,6,11,15,17,"F","BB"
"1948","subj_22_keggif_AF2_11",22,"keggif","AF2","11","E","226",626,1558,2543,3814,6,11,15,17,"F","BB"
"1949","subj_22_keggif_AF2_34",22,"keggif","AF2","34","E","238",577,1309,2548,3436,6,10,15,17,"F","BB"
"1950","subj_22_keggif_MN1_31",22,"keggif","MN1","31","E","292",738,1488,2411,3582,7,11,14,17,"F","BB"
"1951","subj_22_keggif_MN1_36",22,"keggif","MN1","36","E","287",647,1427,2480,3661,6,11,14,17,"F","BB"
"1952","subj_22_keggif_MN1_9",22,"keggif","MN1","9","E","282",734,1478,2731,3245,7,11,15,16,"F","BB"
"1953","subj_22_keggif_Pre_12",22,"keggif","Pre","12","E","236",581,2231,2606,4148,6,14,15,18,"F","BB"
"1954","subj_22_keggif_Pre_13",22,"keggif","Pre","13","E","234",629,2126,2690,4260,6,13,15,18,"F","BB"
"1955","subj_22_keggif_Pre_40",22,"keggif","Pre","40","E","231",560,2298,2764,4172,5,14,15,18,"F","BB"
"1956","subj_22_peffif_34_Post",22,"peffif","Post","34","E","216",598,2024,3080,4273,6,13,16,18,"F","BB"
"1957","subj_22_peffif_45_Post",22,"peffif","Post","45","E","214",607,1934,2995,4229,6,13,16,18,"F","BB"
"1958","subj_22_peffif_50_Post",22,"peffif","Post","50","E","225",628,2006,2965,4186,6,13,16,18,"F","BB"
"1959","subj_22_peffif_AF2_37",22,"peffif","AF2","37","E","219",402,1420,2411,3700,4,11,14,17,"F","BB"
"1960","subj_22_peffif_MN1_10",22,"peffif","MN1","10","E","267",671,1535,2694,3559,6,11,15,17,"F","BB"
"1961","subj_22_peffif_MN1_38",22,"peffif","MN1","38","E","287",620,1499,2485,3713,6,11,14,17,"F","BB"
"1962","subj_22_peffif_MN1_51",22,"peffif","MN1","51","E","268",389,1348,2347,3750,4,10,14,17,"F","BB"
"1963","subj_22_peffif_Pre_16",22,"peffif","Pre","16","E","239",619,1993,3086,4301,6,13,16,18,"F","BB"
"1964","subj_22_peffif_Pre_46",22,"peffif","Pre","46","E","230",621,2043,3036,4303,6,13,16,18,"F","BB"
"1965","subj_22_tessif_12_Post",22,"tessif","Post","12","E","230",627,2060,3222,4394,6,13,16,18,"F","BB"
"1966","subj_22_tessif_20_Post",22,"tessif","Post","20","E","218",582,2116,3196,4550,6,13,16,19,"F","BB"
"1967","subj_22_tessif_44_Post",22,"tessif","Post","44","E","220",493,2022,3195,4138,5,13,16,18,"F","BB"
"1968","subj_22_tessif_AF2_14",22,"tessif","AF2","14","E","246",574,1541,2613,3765,6,11,15,17,"F","BB"
"1969","subj_22_tessif_AF2_23",22,"tessif","AF2","23","E","229",580,1585,2989,3710,6,11,16,17,"F","BB"
"1970","subj_22_tessif_AF2_52",22,"tessif","AF2","52","E","244",598,1616,2572,4429,6,11,15,18,"F","BB"
"1971","subj_22_tessif_MN1_21",22,"tessif","MN1","21","E","274",704,1379,2504,3599,7,10,14,17,"F","BB"
"1972","subj_22_tessif_MN1_50",22,"tessif","MN1","50","E","283",667,1433,2376,3648,6,11,14,17,"F","BB"
"1973","subj_22_tessif_Pre_26",22,"tessif","Pre","26","E","244",634,2051,3088,3311,6,13,16,16,"F","BB"
"1974","subj_22_tessif_Pre_49",22,"tessif","Pre","49","E","226",549,2037,3239,4055,5,13,16,18,"F","BB"
"1975","subj_22_tessif_Pre_6",22,"tessif","Pre","6","E","233",445,2314,3143,4411,4,14,16,18,"F","BB"
"1976","subj_23_keggif_45_Post",23,"keggif","Post","45","E","284",797,1937,2439,3775,7,13,14,17,"F","NB"
"1977","subj_23_keggif_51_Post",23,"keggif","Post","51","E","285",797,1784,2015,3441,7,12,13,17,"F","NB"
"1978","subj_23_keggif_7_Post",23,"keggif","Post","7","E","303",788,2102,2448,3394,7,13,14,16,"F","NB"
"1979","subj_23_keggif_AF2_33",23,"keggif","AF2","33","E","281",903,1571,1923,3747,8,11,13,17,"F","NB"
"1980","subj_23_keggif_AF2_49",23,"keggif","AF2","49","E","299",759,2095,2465,4299,7,13,14,18,"F","NB"
"1981","subj_23_keggif_AF2_5",23,"keggif","AF2","5","E","289",845,1985,2611,3934,8,13,15,18,"F","NB"
"1982","subj_23_keggif_MN1_20",23,"keggif","MN1","20","E","350",1027,1999,2774,3968,9,13,15,17,"F","NB"
"1983","subj_23_keggif_MN1_40",23,"keggif","MN1","40","E","366",1060,2209,2456,3892,9,14,14,17,"F","NB"
"1984","subj_23_keggif_MN1_41",23,"keggif","MN1","41","E","343",1022,2042,2690,3906,9,13,15,17,"F","NB"
"1985","subj_23_keggif_Pre_34",23,"keggif","Pre","34","E","285",835,1618,2401,3027,7,11,14,16,"F","NB"
"1986","subj_23_keggif_Pre_35",23,"keggif","Pre","35","E","272",871,2293,2863,3102,8,14,15,16,"F","NB"
"1987","subj_23_keggif_Pre_43",23,"keggif","Pre","43","E","278",831,1987,2897,4222,7,13,15,18,"F","NB"
"1988","subj_23_peffif_1_Post",23,"peffif","Post","1","E","293",750,1617,2561,4095,7,11,15,18,"F","NB"
"1989","subj_23_peffif_48_Post",23,"peffif","Post","48","E","289",806,1934,2611,3981,7,13,15,18,"F","NB"
"1990","subj_23_peffif_53_Post",23,"peffif","Post","53","E","282",771,1891,1959,3778,7,13,13,17,"F","NB"
"1991","subj_23_peffif_AF2_13",23,"peffif","AF2","13","E","295",813,1777,2622,3905,7,12,15,17,"F","NB"
"1992","subj_23_peffif_AF2_3",23,"peffif","AF2","3","E","286",833,1908,3326,4115,7,13,16,18,"F","NB"
"1993","subj_23_peffif_AF2_8",23,"peffif","AF2","8","E","304",852,2012,2666,4011,8,13,15,18,"F","NB"
"1994","subj_23_peffif_MN1_16",23,"peffif","MN1","16","E","359",1106,1840,2411,3849,9,12,14,17,"F","NB"
"1995","subj_23_peffif_MN1_38",23,"peffif","MN1","38","E","363",1010,1797,2480,3937,9,12,14,18,"F","NB"
"1996","subj_23_peffif_MN1_7",23,"peffif","MN1","7","E","325",912,1671,2598,3942,8,12,15,18,"F","NB"
"1997","subj_23_peffif_Pre_16",23,"peffif","Pre","16","E","276",837,1805,2772,4246,7,12,15,18,"F","NB"
"1998","subj_23_peffif_Pre_18",23,"peffif","Pre","18","E","244",808,1791,2505,3973,7,12,14,18,"F","NB"
"1999","subj_23_peffif_Pre_4",23,"peffif","Pre","4","E","264",661,1434,2527,3835,6,11,14,17,"F","NB"
"2000","subj_23_tessif_11_Post",23,"tessif","Post","11","E","297",863,1926,2850,4288,8,13,15,18,"F","NB"
"2001","subj_23_tessif_35_Post",23,"tessif","Post","35","E","303",834,2023,2699,4116,7,13,15,18,"F","NB"
"2002","subj_23_tessif_40_Post",23,"tessif","Post","40","E","285",793,1831,2980,4051,7,12,16,18,"F","NB"
"2003","subj_23_tessif_AF2_37",23,"tessif","AF2","37","E","278",851,1874,2781,3953,8,12,15,17,"F","NB"
"2004","subj_23_tessif_AF2_46",23,"tessif","AF2","46","E","294",779,1923,2919,4159,7,13,15,18,"F","NB"
"2005","subj_23_tessif_AF2_51",23,"tessif","AF2","51","E","288",793,1584,2496,4005,7,11,14,18,"F","NB"
"2006","subj_23_tessif_MN1_33",23,"tessif","MN1","33","E","342",1024,1984,3044,4245,9,13,16,18,"F","NB"
"2007","subj_23_tessif_MN1_43",23,"tessif","MN1","43","E","364",1046,2003,2998,4240,9,13,16,18,"F","NB"
"2008","subj_23_tessif_MN1_49",23,"tessif","MN1","49","E","359",1059,2118,3137,4198,9,13,16,18,"F","NB"
"2009","subj_23_tessif_Pre_10",23,"tessif","Pre","10","E","268",876,1781,2893,4183,8,12,15,18,"F","NB"
"2010","subj_23_tessif_Pre_2",23,"tessif","Pre","2","E","266",1028,2302,2645,4130,9,14,15,18,"F","NB"
"2011","subj_23_tessif_Pre_3",23,"tessif","Pre","3","E","256",611,1427,2619,3954,6,11,15,18,"F","NB"
"2012","subj_26_keggif_15_Post",26,"keggif","Post","15","E","259",660,2090,2449,4086,6,13,14,18,"F","NB"
"2013","subj_26_keggif_41_Post",26,"keggif","Post","41","E","287",717,2059,2621,4075,7,13,15,18,"F","NB"
"2014","subj_26_keggif_46_Post",26,"keggif","Post","46","E","265",691,1845,2182,4190,6,12,13,18,"F","NB"
"2015","subj_26_keggif_AF2_34",26,"keggif","AF1","34","E","259",713,1801,2423,4214,7,12,14,18,"F","NB"
"2016","subj_26_keggif_AF2_41",26,"keggif","AF1","41","E","274",852,2075,2467,3553,8,13,14,17,"F","NB"
"2017","subj_26_keggif_AF2_52",26,"keggif","AF1","52","E","267",854,2024,2274,4077,8,13,14,18,"F","NB"
"2018","subj_26_keggif_MN1_0",26,"keggif","MN2","0","E","284",868,1969,2288,4048,8,13,14,18,"F","NB"
"2019","subj_26_keggif_MN1_2",26,"keggif","MN2","2","E","284",806,1968,2070,4058,7,13,13,18,"F","NB"
"2020","subj_26_keggif_MN1_45",26,"keggif","MN2","45","E","282",685,1959,2369,4149,6,13,14,18,"F","NB"
"2021","subj_26_keggif_Pre_17",26,"keggif","Pre","17","E","252",631,2001,2326,3901,6,13,14,17,"F","NB"
"2022","subj_26_keggif_Pre_20",26,"keggif","Pre","20","E","247",653,1933,2626,4098,6,13,15,18,"F","NB"
"2023","subj_26_keggif_Pre_45",26,"keggif","Pre","45","E","252",642,1989,2167,4040,6,13,13,18,"F","NB"
"2024","subj_26_peffif_11_Post",26,"peffif","Post","11","E","277",819,1501,2713,3856,7,11,15,17,"F","NB"
"2025","subj_26_peffif_48_Post",26,"peffif","Post","48","E","270",783,1755,2699,4016,7,12,15,18,"F","NB"
"2026","subj_26_peffif_5_Post",26,"peffif","Post","5","E","274",761,1668,2706,4026,7,12,15,18,"F","NB"
"2027","subj_26_peffif_AF2_19",26,"peffif","AF1","19","E","260",589,1645,2700,3952,6,12,15,18,"F","NB"
"2028","subj_26_peffif_AF2_24",26,"peffif","AF1","24","E","261",778,1627,2599,3941,7,12,15,18,"F","NB"
"2029","subj_26_peffif_AF2_6",26,"peffif","AF1","6","E","270",711,1656,2681,4026,7,12,15,18,"F","NB"
"2030","subj_26_peffif_MN1_40",26,"peffif","MN2","40","E","262",591,1612,2181,3841,6,11,13,17,"F","NB"
"2031","subj_26_peffif_MN1_47",26,"peffif","MN2","47","E","271",800,1622,2604,4056,7,12,15,18,"F","NB"
"2032","subj_26_peffif_MN1_9",26,"peffif","MN2","9","E","267",726,1704,2624,4047,7,12,15,18,"F","NB"
"2033","subj_26_peffif_Pre_29",26,"peffif","Pre","29","E","244",724,1664,2645,4075,7,12,15,18,"F","NB"
"2034","subj_26_peffif_Pre_41",26,"peffif","Pre","41","E","257",757,1652,2644,4162,7,12,15,18,"F","NB"
"2035","subj_26_peffif_Pre_47",26,"peffif","Pre","47","E","248",656,1891,2754,4184,6,13,15,18,"F","NB"
"2036","subj_26_tessif_10_Post",26,"tessif","Post","10","E","283",659,1921,3271,4469,6,13,16,18,"F","NB"
"2037","subj_26_tessif_38_Post",26,"tessif","Post","38","E","288",744,1793,2766,4070,7,12,15,18,"F","NB"
"2038","subj_26_tessif_9_Post",26,"tessif","Post","9","E","269",676,1683,2982,4286,6,12,16,18,"F","NB"
"2039","subj_26_tessif_AF2_13",26,"tessif","AF1","13","E","258",708,1625,2724,4124,7,12,15,18,"F","NB"
"2040","subj_26_tessif_AF2_28",26,"tessif","AF1","28","E","189",777,1675,2768,3734,7,12,15,17,"F","NB"
"2041","subj_26_tessif_AF2_44",26,"tessif","AF1","44","E","273",904,1544,2754,3816,8,11,15,17,"F","NB"
"2042","subj_26_tessif_MN1_20",26,"tessif","MN2","20","E","263",772,1500,2723,3783,7,11,15,17,"F","NB"
"2043","subj_26_tessif_MN1_35",26,"tessif","MN2","35","E","263",569,1397,2729,4224,6,11,15,18,"F","NB"
"2044","subj_26_tessif_MN1_50",26,"tessif","MN2","50","E","271",708,1642,2693,4092,7,12,15,18,"F","NB"
"2045","subj_26_tessif_Pre_25",26,"tessif","Pre","25","E","245",709,1736,2944,4268,7,12,16,18,"F","NB"
"2046","subj_26_tessif_Pre_27",26,"tessif","Pre","27","E","251",655,1691,2832,3780,6,12,15,17,"F","NB"
"2047","subj_26_tessif_Pre_42",26,"tessif","Pre","42","E","255",691,1754,2882,4128,6,12,15,18,"F","NB"
"2048","subj_27_keggif_0_Post",27,"keggif","Post","0","E","262",576,2068,2631,3737,6,13,15,17,"F","NB"
"2049","subj_27_keggif_45_Post",27,"keggif","Post","45","E","237",632,1891,2688,3786,6,13,15,17,"F","NB"
